study,subject,problem,risky_choice,dom,cert,ev_risky,ev_safe,ev_diff,cv_risky,cv_safe,cv_diff,first_author,out_risky_1,out_risky_2,prob_risky_1,prob_risky_2,out_safe_1,out_safe_2,prob_safe_1,prob_safe_2
GHHF16_1,20047,0000000500810809200000019904321057,0,Gain,FALSE,9.753999999999998,9.976,-0.22200000000000308,7.961603854828791,0.7827008821170804,7.178902972711711,glo,2.1,19.9,0.57,0.43,10.8,0.5,0.92,0.08
GHHF16_1,20047,0000001020922200800000014205344047,0,Gain,FALSE,9.594,9.56,0.03399999999999892,2.493596414425683,0.49271966527196576,2.000876749153717,glo,4.4,14.2,0.47,0.53,2.2,10.2,0.08,0.92
GHHF16_1,20047,0000001060952700500000016204355057,1,Gain,FALSE,10.100999999999999,10.204999999999998,-0.1039999999999992,2.7780911790911818,0.29049240568349205,2.4875987734076896,glo,5.5,16.2,0.57,0.43,2.7,10.6,0.05,0.95
GHHF16_1,20047,000000110371490630000004300898092,1,Gain,FALSE,9.794,9.360000000000001,0.4339999999999993,4.532526444762101,0.23786324786324764,4.294663196898853,glo,14.9,1.1,0.63,0.37,9.8,4.3,0.92,0.08
GHHF16_1,20053,00000018009709100000023803934061,0,Gain,FALSE,11.356,7.99,3.3659999999999997,8.718251497005992,1.2402878598247802,7.477963637181212,glo,3.4,23.8,0.61,0.39,7,18,0.91,0.09
GHHF16_1,20053,000000010619704000000106095257005,0,Gain,FALSE,7.9399999999999995,11.354999999999999,-3.414999999999999,11.611889168765742,0.9538066930867491,10.658082475678993,glo,19.7,0.1,0.4,0.6,25.7,10.6,0.05,0.95
GHHF16_1,20053,00000011059179041000000106092235008,0,Gain,FALSE,7.987999999999999,11.632000000000001,-3.644000000000003,8.547052578868303,1.052938101788167,7.494114477080137,glo,17.9,1.1,0.41,0.59,23.5,10.6,0.08,0.92
GHHF16_1,20053,000000040088409200000013106186039,0,Gain,FALSE,7.760000000000001,11.344999999999999,-3.584999999999998,0.6070103092783486,0.4246342000881473,0.18237610919020136,glo,8.4,0.4,0.92,0.08,8.6,13.1,0.39,0.61
GHHF16_1,20053,0000000100593095000000244043506,1,Gain,FALSE,11.86,8.840000000000002,3.019999999999998,8.839325463743675,0.4547963800904955,8.38452908365318,glo,3.5,24.4,0.6,0.4,9.3,0.1,0.95,0.05
GHHF16_1,20053,000000100437205700000012709161009,0,Gain,FALSE,8.404,12.106,-3.702,0.22865111851499237,0.2946938708078619,-0.06604275229286954,glo,7.2,10,0.57,0.43,6.1,12.7,0.09,0.91
GHHF16_1,20053,000000170088809200000013705398047,0,Gain,FALSE,8.232000000000001,11.867,-3.635,0.45070165208940594,0.3192728575040011,0.13142879458540485,glo,8.8,1.7,0.92,0.08,9.8,13.7,0.47,0.53
GHHF16_1,20053,00000007007123093000000730469054,0,Gain,FALSE,11.488000000000001,8.218,3.2700000000000014,0.7625222841225637,0.08735410075444196,0.6751681833681218,glo,12.3,0.7,0.93,0.07,9,7.3,0.54,0.46
GHHF16_1,20053,000000128058580420000002440079093,0,Gain,FALSE,10.078000000000001,9.86,0.21800000000000175,1.5319622941059716,1.2105882352941197,0.3213740588118519,glo,9,24.4,0.93,0.07,5.8,12.8,0.42,0.58
GHHF16_1,20053,0000001230577304300000029401809,0,Gain,FALSE,10.14,10.15,-0.009999999999999787,4.06473372781065,0.6036945812807879,3.4610391465298624,glo,8,29.4,0.9,0.1,7.3,12.3,0.43,0.57
GHHF16_1,20053,0000001210438705700000022900696094,0,Gain,FALSE,10.398,10.161999999999999,0.23600000000000065,0.9594725908828622,0.2788187364691985,0.6806538544136637,glo,9.6,22.9,0.94,0.06,8.7,12.1,0.57,0.43
GHHF16_1,20053,0000001320575504300000022700986091,0,Gain,FALSE,9.869,9.889,-0.019999999999999574,1.6498671597932921,1.4695094549499452,0.1803577048433469,glo,8.6,22.7,0.91,0.09,5.5,13.2,0.43,0.57
GHHF16_1,20053,000000133052530480000001820089092,0,Gain,FALSE,9.46,9.736,-0.2759999999999998,1.688625792811838,0.639842235004109,1.0487835578077291,glo,5.3,13.3,0.48,0.52,9,18.2,0.92,0.08
GHHF16_1,20053,0000001206527503500000010609429006,1,Gain,FALSE,10.405,10.137999999999998,0.26700000000000124,15.123447861604996,0.32984375616492745,14.793604105440068,glo,27.5,1.2,0.35,0.65,2.9,10.6,0.06,0.94
GHHF16_1,20053,0000000400611209400000018304728053,0,Gain,FALSE,10.084999999999999,10.551999999999998,-0.46699999999999875,5.934186911254342,0.6234359363153934,5.310750974938948,glo,2.8,18.3,0.53,0.47,11.2,0.4,0.94,0.06
GHHF16_1,20053,0000000500810809200000019904321057,0,Gain,FALSE,9.753999999999998,9.976,-0.22200000000000308,7.961603854828791,0.7827008821170804,7.178902972711711,glo,2.1,19.9,0.57,0.43,10.8,0.5,0.92,0.08
GHHF16_1,20053,0000001020922200800000014205344047,0,Gain,FALSE,9.594,9.56,0.03399999999999892,2.493596414425683,0.49271966527196576,2.000876749153717,glo,4.4,14.2,0.47,0.53,2.2,10.2,0.08,0.92
GHHF16_1,20053,0000001060952700500000016204355057,0,Gain,FALSE,10.100999999999999,10.204999999999998,-0.1039999999999992,2.7780911790911818,0.29049240568349205,2.4875987734076896,glo,5.5,16.2,0.57,0.43,2.7,10.6,0.05,0.95
GHHF16_1,20053,000000110371490630000004300898092,0,Gain,FALSE,9.794,9.360000000000001,0.4339999999999993,4.532526444762101,0.23786324786324764,4.294663196898853,glo,14.9,1.1,0.63,0.37,9.8,4.3,0.92,0.08
GHHF16_1,20057,00000018009709100000023803934061,0,Gain,FALSE,11.356,7.99,3.3659999999999997,8.718251497005992,1.2402878598247802,7.477963637181212,glo,3.4,23.8,0.61,0.39,7,18,0.91,0.09
GHHF16_1,20057,000000010619704000000106095257005,0,Gain,FALSE,7.9399999999999995,11.354999999999999,-3.414999999999999,11.611889168765742,0.9538066930867491,10.658082475678993,glo,19.7,0.1,0.4,0.6,25.7,10.6,0.05,0.95
GHHF16_1,20057,00000011059179041000000106092235008,0,Gain,FALSE,7.987999999999999,11.632000000000001,-3.644000000000003,8.547052578868303,1.052938101788167,7.494114477080137,glo,17.9,1.1,0.41,0.59,23.5,10.6,0.08,0.92
GHHF16_1,20057,000000040088409200000013106186039,0,Gain,FALSE,7.760000000000001,11.344999999999999,-3.584999999999998,0.6070103092783486,0.4246342000881473,0.18237610919020136,glo,8.4,0.4,0.92,0.08,8.6,13.1,0.39,0.61
GHHF16_1,20057,0000000100593095000000244043506,0,Gain,FALSE,11.86,8.840000000000002,3.019999999999998,8.839325463743675,0.4547963800904955,8.38452908365318,glo,3.5,24.4,0.6,0.4,9.3,0.1,0.95,0.05
GHHF16_1,20057,000000100437205700000012709161009,0,Gain,FALSE,8.404,12.106,-3.702,0.22865111851499237,0.2946938708078619,-0.06604275229286954,glo,7.2,10,0.57,0.43,6.1,12.7,0.09,0.91
GHHF16_1,20057,000000170088809200000013705398047,0,Gain,FALSE,8.232000000000001,11.867,-3.635,0.45070165208940594,0.3192728575040011,0.13142879458540485,glo,8.8,1.7,0.92,0.08,9.8,13.7,0.47,0.53
GHHF16_1,20057,00000007007123093000000730469054,0,Gain,FALSE,11.488000000000001,8.218,3.2700000000000014,0.7625222841225637,0.08735410075444196,0.6751681833681218,glo,12.3,0.7,0.93,0.07,9,7.3,0.54,0.46
GHHF16_1,20057,000000128058580420000002440079093,1,Gain,FALSE,10.078000000000001,9.86,0.21800000000000175,1.5319622941059716,1.2105882352941197,0.3213740588118519,glo,9,24.4,0.93,0.07,5.8,12.8,0.42,0.58
GHHF16_1,20057,0000001230577304300000029401809,1,Gain,FALSE,10.14,10.15,-0.009999999999999787,4.06473372781065,0.6036945812807879,3.4610391465298624,glo,8,29.4,0.9,0.1,7.3,12.3,0.43,0.57
GHHF16_1,20057,0000001210438705700000022900696094,1,Gain,FALSE,10.398,10.161999999999999,0.23600000000000065,0.9594725908828622,0.2788187364691985,0.6806538544136637,glo,9.6,22.9,0.94,0.06,8.7,12.1,0.57,0.43
GHHF16_1,20057,0000001320575504300000022700986091,1,Gain,FALSE,9.869,9.889,-0.019999999999999574,1.6498671597932921,1.4695094549499452,0.1803577048433469,glo,8.6,22.7,0.91,0.09,5.5,13.2,0.43,0.57
GHHF16_1,20057,000000133052530480000001820089092,0,Gain,FALSE,9.46,9.736,-0.2759999999999998,1.688625792811838,0.639842235004109,1.0487835578077291,glo,5.3,13.3,0.48,0.52,9,18.2,0.92,0.08
GHHF16_1,20057,0000001206527503500000010609429006,0,Gain,FALSE,10.405,10.137999999999998,0.26700000000000124,15.123447861604996,0.32984375616492745,14.793604105440068,glo,27.5,1.2,0.35,0.65,2.9,10.6,0.06,0.94
GHHF16_1,20057,0000000400611209400000018304728053,0,Gain,FALSE,10.084999999999999,10.551999999999998,-0.46699999999999875,5.934186911254342,0.6234359363153934,5.310750974938948,glo,2.8,18.3,0.53,0.47,11.2,0.4,0.94,0.06
GHHF16_1,20057,0000000500810809200000019904321057,0,Gain,FALSE,9.753999999999998,9.976,-0.22200000000000308,7.961603854828791,0.7827008821170804,7.178902972711711,glo,2.1,19.9,0.57,0.43,10.8,0.5,0.92,0.08
GHHF16_1,20057,0000001020922200800000014205344047,0,Gain,FALSE,9.594,9.56,0.03399999999999892,2.493596414425683,0.49271966527196576,2.000876749153717,glo,4.4,14.2,0.47,0.53,2.2,10.2,0.08,0.92
GHHF16_1,20057,0000001060952700500000016204355057,1,Gain,FALSE,10.100999999999999,10.204999999999998,-0.1039999999999992,2.7780911790911818,0.29049240568349205,2.4875987734076896,glo,5.5,16.2,0.57,0.43,2.7,10.6,0.05,0.95
GHHF16_1,20057,000000110371490630000004300898092,0,Gain,FALSE,9.794,9.360000000000001,0.4339999999999993,4.532526444762101,0.23786324786324764,4.294663196898853,glo,14.9,1.1,0.63,0.37,9.8,4.3,0.92,0.08
GHHF16_1,20177,00000018009709100000023803934061,0,Gain,FALSE,11.356,7.99,3.3659999999999997,8.718251497005992,1.2402878598247802,7.477963637181212,glo,3.4,23.8,0.61,0.39,7,18,0.91,0.09
GHHF16_1,20177,000000010619704000000106095257005,0,Gain,FALSE,7.9399999999999995,11.354999999999999,-3.414999999999999,11.611889168765742,0.9538066930867491,10.658082475678993,glo,19.7,0.1,0.4,0.6,25.7,10.6,0.05,0.95
GHHF16_1,20177,00000011059179041000000106092235008,0,Gain,FALSE,7.987999999999999,11.632000000000001,-3.644000000000003,8.547052578868303,1.052938101788167,7.494114477080137,glo,17.9,1.1,0.41,0.59,23.5,10.6,0.08,0.92
GHHF16_1,20177,000000040088409200000013106186039,0,Gain,FALSE,7.760000000000001,11.344999999999999,-3.584999999999998,0.6070103092783486,0.4246342000881473,0.18237610919020136,glo,8.4,0.4,0.92,0.08,8.6,13.1,0.39,0.61
GHHF16_1,20177,0000000100593095000000244043506,1,Gain,FALSE,11.86,8.840000000000002,3.019999999999998,8.839325463743675,0.4547963800904955,8.38452908365318,glo,3.5,24.4,0.6,0.4,9.3,0.1,0.95,0.05
GHHF16_1,20177,000000100437205700000012709161009,0,Gain,FALSE,8.404,12.106,-3.702,0.22865111851499237,0.2946938708078619,-0.06604275229286954,glo,7.2,10,0.57,0.43,6.1,12.7,0.09,0.91
GHHF16_1,20177,000000170088809200000013705398047,0,Gain,FALSE,8.232000000000001,11.867,-3.635,0.45070165208940594,0.3192728575040011,0.13142879458540485,glo,8.8,1.7,0.92,0.08,9.8,13.7,0.47,0.53
GHHF16_1,20177,00000007007123093000000730469054,0,Gain,FALSE,11.488000000000001,8.218,3.2700000000000014,0.7625222841225637,0.08735410075444196,0.6751681833681218,glo,12.3,0.7,0.93,0.07,9,7.3,0.54,0.46
GHHF16_1,20177,000000128058580420000002440079093,1,Gain,FALSE,10.078000000000001,9.86,0.21800000000000175,1.5319622941059716,1.2105882352941197,0.3213740588118519,glo,9,24.4,0.93,0.07,5.8,12.8,0.42,0.58
GHHF16_1,20177,0000001230577304300000029401809,1,Gain,FALSE,10.14,10.15,-0.009999999999999787,4.06473372781065,0.6036945812807879,3.4610391465298624,glo,8,29.4,0.9,0.1,7.3,12.3,0.43,0.57
GHHF16_1,20177,0000001210438705700000022900696094,1,Gain,FALSE,10.398,10.161999999999999,0.23600000000000065,0.9594725908828622,0.2788187364691985,0.6806538544136637,glo,9.6,22.9,0.94,0.06,8.7,12.1,0.57,0.43
GHHF16_1,20177,0000001320575504300000022700986091,1,Gain,FALSE,9.869,9.889,-0.019999999999999574,1.6498671597932921,1.4695094549499452,0.1803577048433469,glo,8.6,22.7,0.91,0.09,5.5,13.2,0.43,0.57
GHHF16_1,20177,0000001710532704700000029800789093,0,Gain,FALSE,10.332,10.363000000000001,-0.031000000000000583,4.999358885017421,2.7440249927627143,2.255333892254707,glo,2.7,17.1,0.47,0.53,8.9,29.8,0.93,0.07
GHHF16_1,20177,000000133052530480000001820089092,0,Gain,FALSE,9.46,9.736,-0.2759999999999998,1.688625792811838,0.639842235004109,1.0487835578077291,glo,5.3,13.3,0.48,0.52,9,18.2,0.92,0.08
GHHF16_1,20177,0000001206527503500000010609429006,0,Gain,FALSE,10.405,10.137999999999998,0.26700000000000124,15.123447861604996,0.32984375616492745,14.793604105440068,glo,27.5,1.2,0.35,0.65,2.9,10.6,0.06,0.94
GHHF16_1,20177,0000000400611209400000018304728053,0,Gain,FALSE,10.084999999999999,10.551999999999998,-0.46699999999999875,5.934186911254342,0.6234359363153934,5.310750974938948,glo,2.8,18.3,0.53,0.47,11.2,0.4,0.94,0.06
GHHF16_1,20177,0000000500810809200000019904321057,0,Gain,FALSE,9.753999999999998,9.976,-0.22200000000000308,7.961603854828791,0.7827008821170804,7.178902972711711,glo,2.1,19.9,0.57,0.43,10.8,0.5,0.92,0.08
GHHF16_1,20177,0000001020922200800000014205344047,0,Gain,FALSE,9.594,9.56,0.03399999999999892,2.493596414425683,0.49271966527196576,2.000876749153717,glo,4.4,14.2,0.47,0.53,2.2,10.2,0.08,0.92
GHHF16_1,20177,0000001060952700500000016204355057,1,Gain,FALSE,10.100999999999999,10.204999999999998,-0.1039999999999992,2.7780911790911818,0.29049240568349205,2.4875987734076896,glo,5.5,16.2,0.57,0.43,2.7,10.6,0.05,0.95
GHHF16_1,20177,000000110371490630000004300898092,0,Gain,FALSE,9.794,9.360000000000001,0.4339999999999993,4.532526444762101,0.23786324786324764,4.294663196898853,glo,14.9,1.1,0.63,0.37,9.8,4.3,0.92,0.08
GHHF16_1,20178,00000018009709100000023803934061,0,Gain,FALSE,11.356,7.99,3.3659999999999997,8.718251497005992,1.2402878598247802,7.477963637181212,glo,3.4,23.8,0.61,0.39,7,18,0.91,0.09
GHHF16_1,20178,000000010619704000000106095257005,0,Gain,FALSE,7.9399999999999995,11.354999999999999,-3.414999999999999,11.611889168765742,0.9538066930867491,10.658082475678993,glo,19.7,0.1,0.4,0.6,25.7,10.6,0.05,0.95
GHHF16_1,20178,00000011059179041000000106092235008,0,Gain,FALSE,7.987999999999999,11.632000000000001,-3.644000000000003,8.547052578868303,1.052938101788167,7.494114477080137,glo,17.9,1.1,0.41,0.59,23.5,10.6,0.08,0.92
GHHF16_1,20178,000000040088409200000013106186039,0,Gain,FALSE,7.760000000000001,11.344999999999999,-3.584999999999998,0.6070103092783486,0.4246342000881473,0.18237610919020136,glo,8.4,0.4,0.92,0.08,8.6,13.1,0.39,0.61
GHHF16_1,20178,0000000100593095000000244043506,1,Gain,FALSE,11.86,8.840000000000002,3.019999999999998,8.839325463743675,0.4547963800904955,8.38452908365318,glo,3.5,24.4,0.6,0.4,9.3,0.1,0.95,0.05
GHHF16_1,20178,000000100437205700000012709161009,1,Gain,FALSE,8.404,12.106,-3.702,0.22865111851499237,0.2946938708078619,-0.06604275229286954,glo,7.2,10,0.57,0.43,6.1,12.7,0.09,0.91
GHHF16_1,20178,000000170088809200000013705398047,0,Gain,FALSE,8.232000000000001,11.867,-3.635,0.45070165208940594,0.3192728575040011,0.13142879458540485,glo,8.8,1.7,0.92,0.08,9.8,13.7,0.47,0.53
GHHF16_1,20178,00000007007123093000000730469054,0,Gain,FALSE,11.488000000000001,8.218,3.2700000000000014,0.7625222841225637,0.08735410075444196,0.6751681833681218,glo,12.3,0.7,0.93,0.07,9,7.3,0.54,0.46
GHHF16_1,20178,000000128058580420000002440079093,1,Gain,FALSE,10.078000000000001,9.86,0.21800000000000175,1.5319622941059716,1.2105882352941197,0.3213740588118519,glo,9,24.4,0.93,0.07,5.8,12.8,0.42,0.58
GHHF16_1,20178,0000001230577304300000029401809,1,Gain,FALSE,10.14,10.15,-0.009999999999999787,4.06473372781065,0.6036945812807879,3.4610391465298624,glo,8,29.4,0.9,0.1,7.3,12.3,0.43,0.57
GHHF16_1,20178,0000001210438705700000022900696094,1,Gain,FALSE,10.398,10.161999999999999,0.23600000000000065,0.9594725908828622,0.2788187364691985,0.6806538544136637,glo,9.6,22.9,0.94,0.06,8.7,12.1,0.57,0.43
GHHF16_1,20178,0000001320575504300000022700986091,1,Gain,FALSE,9.869,9.889,-0.019999999999999574,1.6498671597932921,1.4695094549499452,0.1803577048433469,glo,8.6,22.7,0.91,0.09,5.5,13.2,0.43,0.57
GHHF16_1,20178,000000133052530480000001820089092,0,Gain,FALSE,9.46,9.736,-0.2759999999999998,1.688625792811838,0.639842235004109,1.0487835578077291,glo,5.3,13.3,0.48,0.52,9,18.2,0.92,0.08
GHHF16_1,20178,0000001206527503500000010609429006,0,Gain,FALSE,10.405,10.137999999999998,0.26700000000000124,15.123447861604996,0.32984375616492745,14.793604105440068,glo,27.5,1.2,0.35,0.65,2.9,10.6,0.06,0.94
GHHF16_1,20178,0000000400611209400000018304728053,1,Gain,FALSE,10.084999999999999,10.551999999999998,-0.46699999999999875,5.934186911254342,0.6234359363153934,5.310750974938948,glo,2.8,18.3,0.53,0.47,11.2,0.4,0.94,0.06
GHHF16_1,20178,0000000500810809200000019904321057,1,Gain,FALSE,9.753999999999998,9.976,-0.22200000000000308,7.961603854828791,0.7827008821170804,7.178902972711711,glo,2.1,19.9,0.57,0.43,10.8,0.5,0.92,0.08
GHHF16_1,20178,0000001020922200800000014205344047,0,Gain,FALSE,9.594,9.56,0.03399999999999892,2.493596414425683,0.49271966527196576,2.000876749153717,glo,4.4,14.2,0.47,0.53,2.2,10.2,0.08,0.92
GHHF16_1,20178,0000001060952700500000016204355057,0,Gain,FALSE,10.100999999999999,10.204999999999998,-0.1039999999999992,2.7780911790911818,0.29049240568349205,2.4875987734076896,glo,5.5,16.2,0.57,0.43,2.7,10.6,0.05,0.95
GHHF16_1,20178,000000110371490630000004300898092,0,Gain,FALSE,9.794,9.360000000000001,0.4339999999999993,4.532526444762101,0.23786324786324764,4.294663196898853,glo,14.9,1.1,0.63,0.37,9.8,4.3,0.92,0.08
GHHF16_1,20181,00000018009709100000023803934061,0,Gain,FALSE,11.356,7.99,3.3659999999999997,8.718251497005992,1.2402878598247802,7.477963637181212,glo,3.4,23.8,0.61,0.39,7,18,0.91,0.09
GHHF16_1,20181,000000010619704000000106095257005,0,Gain,FALSE,7.9399999999999995,11.354999999999999,-3.414999999999999,11.611889168765742,0.9538066930867491,10.658082475678993,glo,19.7,0.1,0.4,0.6,25.7,10.6,0.05,0.95
GHHF16_1,20181,00000011059179041000000106092235008,0,Gain,FALSE,7.987999999999999,11.632000000000001,-3.644000000000003,8.547052578868303,1.052938101788167,7.494114477080137,glo,17.9,1.1,0.41,0.59,23.5,10.6,0.08,0.92
GHHF16_1,20181,000000040088409200000013106186039,0,Gain,FALSE,7.760000000000001,11.344999999999999,-3.584999999999998,0.6070103092783486,0.4246342000881473,0.18237610919020136,glo,8.4,0.4,0.92,0.08,8.6,13.1,0.39,0.61
GHHF16_1,20181,0000000100593095000000244043506,0,Gain,FALSE,11.86,8.840000000000002,3.019999999999998,8.839325463743675,0.4547963800904955,8.38452908365318,glo,3.5,24.4,0.6,0.4,9.3,0.1,0.95,0.05
GHHF16_1,20181,000000100437205700000012709161009,0,Gain,FALSE,8.404,12.106,-3.702,0.22865111851499237,0.2946938708078619,-0.06604275229286954,glo,7.2,10,0.57,0.43,6.1,12.7,0.09,0.91
GHHF16_1,20181,000000170088809200000013705398047,0,Gain,FALSE,8.232000000000001,11.867,-3.635,0.45070165208940594,0.3192728575040011,0.13142879458540485,glo,8.8,1.7,0.92,0.08,9.8,13.7,0.47,0.53
GHHF16_1,20181,00000007007123093000000730469054,1,Gain,FALSE,11.488000000000001,8.218,3.2700000000000014,0.7625222841225637,0.08735410075444196,0.6751681833681218,glo,12.3,0.7,0.93,0.07,9,7.3,0.54,0.46
GHHF16_1,20181,000000128058580420000002440079093,0,Gain,FALSE,10.078000000000001,9.86,0.21800000000000175,1.5319622941059716,1.2105882352941197,0.3213740588118519,glo,9,24.4,0.93,0.07,5.8,12.8,0.42,0.58
GHHF16_1,20181,0000001230577304300000029401809,1,Gain,FALSE,10.14,10.15,-0.009999999999999787,4.06473372781065,0.6036945812807879,3.4610391465298624,glo,8,29.4,0.9,0.1,7.3,12.3,0.43,0.57
GHHF16_1,20181,0000001210438705700000022900696094,1,Gain,FALSE,10.398,10.161999999999999,0.23600000000000065,0.9594725908828622,0.2788187364691985,0.6806538544136637,glo,9.6,22.9,0.94,0.06,8.7,12.1,0.57,0.43
GHHF16_1,20181,0000001320575504300000022700986091,1,Gain,FALSE,9.869,9.889,-0.019999999999999574,1.6498671597932921,1.4695094549499452,0.1803577048433469,glo,8.6,22.7,0.91,0.09,5.5,13.2,0.43,0.57
GHHF16_1,20181,0000001710532704700000029800789093,1,Gain,FALSE,10.332,10.363000000000001,-0.031000000000000583,4.999358885017421,2.7440249927627143,2.255333892254707,glo,2.7,17.1,0.47,0.53,8.9,29.8,0.93,0.07
GHHF16_1,20181,000000133052530480000001820089092,0,Gain,FALSE,9.46,9.736,-0.2759999999999998,1.688625792811838,0.639842235004109,1.0487835578077291,glo,5.3,13.3,0.48,0.52,9,18.2,0.92,0.08
GHHF16_1,20181,0000001206527503500000010609429006,0,Gain,FALSE,10.405,10.137999999999998,0.26700000000000124,15.123447861604996,0.32984375616492745,14.793604105440068,glo,27.5,1.2,0.35,0.65,2.9,10.6,0.06,0.94
GHHF16_1,20181,0000000400611209400000018304728053,0,Gain,FALSE,10.084999999999999,10.551999999999998,-0.46699999999999875,5.934186911254342,0.6234359363153934,5.310750974938948,glo,2.8,18.3,0.53,0.47,11.2,0.4,0.94,0.06
GHHF16_1,20181,0000000500810809200000019904321057,0,Gain,FALSE,9.753999999999998,9.976,-0.22200000000000308,7.961603854828791,0.7827008821170804,7.178902972711711,glo,2.1,19.9,0.57,0.43,10.8,0.5,0.92,0.08
GHHF16_1,20181,0000001020922200800000014205344047,0,Gain,FALSE,9.594,9.56,0.03399999999999892,2.493596414425683,0.49271966527196576,2.000876749153717,glo,4.4,14.2,0.47,0.53,2.2,10.2,0.08,0.92
GHHF16_1,20181,0000001060952700500000016204355057,1,Gain,FALSE,10.100999999999999,10.204999999999998,-0.1039999999999992,2.7780911790911818,0.29049240568349205,2.4875987734076896,glo,5.5,16.2,0.57,0.43,2.7,10.6,0.05,0.95
GHHF16_1,20181,000000110371490630000004300898092,0,Gain,FALSE,9.794,9.360000000000001,0.4339999999999993,4.532526444762101,0.23786324786324764,4.294663196898853,glo,14.9,1.1,0.63,0.37,9.8,4.3,0.92,0.08
GHHF16_1,20183,00000018009709100000023803934061,0,Gain,FALSE,11.356,7.99,3.3659999999999997,8.718251497005992,1.2402878598247802,7.477963637181212,glo,3.4,23.8,0.61,0.39,7,18,0.91,0.09
GHHF16_1,20183,000000010619704000000106095257005,0,Gain,FALSE,7.9399999999999995,11.354999999999999,-3.414999999999999,11.611889168765742,0.9538066930867491,10.658082475678993,glo,19.7,0.1,0.4,0.6,25.7,10.6,0.05,0.95
GHHF16_1,20183,00000011059179041000000106092235008,0,Gain,FALSE,7.987999999999999,11.632000000000001,-3.644000000000003,8.547052578868303,1.052938101788167,7.494114477080137,glo,17.9,1.1,0.41,0.59,23.5,10.6,0.08,0.92
